user,item,rating,user_id,item_id
1518,6347,1,682,2137
1518,5847,1,682,1642
1518,6428,1,682,1649
1518,11004,1,682,1715
1518,8093,1,682,1666
1518,12208,1,682,1730
1518,10626,1,682,1705
1518,396,1,682,1603
1518,17,1,682,1126
1518,6769,1,682,1652
1518,14632,1,682,1751
1518,15809,1,682,1765
1518,10638,1,682,1707
1518,15732,1,682,1764
1518,8511,1,682,1677
1518,8296,1,682,1671
1518,13861,1,682,1744
1518,6001,1,682,1644
1518,10736,1,682,1708
1518,9020,1,682,1684
1518,11091,1,682,1717
1519,9415,1,683,7450
1519,8326,1,683,2999
1519,1519,1,683,72
1519,1304,1,683,561
1519,14655,1,683,5119
1519,208,1,683,1278
1519,205,1,683,1277
1519,10349,1,683,5576
1519,1610,1,683,3383
1519,12458,1,683,6243
1519,11486,1,683,10623
1519,2499,1,683,10606
1519,12007,1,683,14024
1519,8787,1,683,9478
1519,10359,1,683,4762
1519,6121,1,683,11268
1519,485,1,683,2957
1519,15304,1,683,14025
1519,4914,1,683,1369
1519,1622,1,683,9190
1521,1673,1,684,564
1521,1568,1,684,4739
1521,364,1,684,4415
1521,1600,1,684,2427
1521,3601,1,684,1870
1521,1651,1,684,10408
1521,3087,1,684,13826
1521,1584,1,684,807
1521,4520,1,684,4471
1521,1634,1,684,8483
1521,805,1,684,5078
1521,1592,1,684,10588
1521,4519,1,684,1365
1521,4071,1,684,1360
1521,1810,1,684,1334
1521,3209,1,684,11723
1521,4305,1,684,7787
1521,3909,1,684,10590
1521,1005,1,684,379
1521,313,1,684,4736
1523,6978,1,685,161
1523,8587,1,685,165
1523,4832,1,685,149
1523,7280,1,685,163
1523,4887,1,685,151
1523,9849,1,685,169
1523,4862,1,685,150
1523,6783,1,685,159
1523,3445,1,685,143
1523,5325,1,685,20
1523,5267,1,685,155
1523,5768,1,685,157
1523,4363,1,685,146
1523,8811,1,685,166
1523,11828,1,685,171
1523,3446,1,685,144
1523,5118,1,685,153
1523,5433,1,685,156
1523,861,1,685,139
1523,6956,1,685,160
1523,3082,1,685,142
1523,6364,1,685,158
1523,4506,1,685,148
1523,9604,1,685,168
1523,2461,1,685,141
1523,10964,1,685,170
1523,4397,1,685,147
1523,11906,1,685,172
1523,7568,1,685,164
1528,11954,1,686,1724
1528,7558,1,686,4572
1528,15795,1,686,12483
1528,4983,1,686,7718
1528,11203,1,686,1721
1528,15801,1,686,11551
1528,10443,1,686,1701
1528,12213,1,686,9101
1528,4040,1,686,3301
1528,10605,1,686,5463
1528,217,1,686,3253
1528,2331,1,686,5456
1528,4087,1,686,14026
1528,13265,1,686,7228
1528,8160,1,686,2995
1528,9103,1,686,2888
1528,3959,1,686,2976
1528,13578,1,686,9717
1528,2359,1,686,11423
1528,13842,1,686,13245
1528,15794,1,686,5412
1528,2216,1,686,1136
1528,12664,1,686,5403
1528,13101,1,686,9723
1528,11005,1,686,13293
1528,13515,1,686,5478
1528,14968,1,686,1757
1528,11735,1,686,14027
1528,13491,1,686,4125
1528,7098,1,686,10064
1528,12677,1,686,13439
1528,6535,1,686,7185
1528,15021,1,686,9927
1528,906,1,686,1607
1528,7170,1,686,5330
1528,315,1,686,11420
1528,6544,1,686,10060
1528,12744,1,686,10389
1528,14667,1,686,5411
1528,14632,1,686,1751
1528,11586,1,686,5465
1528,11371,1,686,11089
1528,7402,1,686,3206
1528,14177,1,686,4128
1528,1277,1,686,7617
1528,10543,1,686,1702
1528,9966,1,686,3427
1528,14175,1,686,7119
1528,226,1,686,1128
1528,12423,1,686,10748
1528,7545,1,686,1663
1528,7978,1,686,3208
1528,11897,1,686,7200
1528,6091,1,686,1645
1528,246,1,686,9077
1529,2174,1,687,14029
1529,2034,1,687,4225
1529,5258,1,687,14030
1529,2803,1,687,1618
1529,9089,1,687,13802
1529,1974,1,687,2352
1529,11625,1,687,11012
1529,9861,1,687,13917
1529,2167,1,687,5237
1529,521,1,687,1051
1529,12103,1,687,10387
1529,10436,1,687,11110
1529,1755,1,687,238
1529,10969,1,687,14033
1529,2892,1,687,9135
1529,9865,1,687,478
1529,1439,1,687,7034
1529,9862,1,687,14032
1529,8501,1,687,13775
1529,9632,1,687,14031
1529,11021,1,687,14034
1529,7984,1,687,13177
1531,304,1,688,8188
1531,9790,1,688,7994
1531,1916,1,688,6452
1531,7340,1,688,14040
1531,8844,1,688,13244
1531,346,1,688,8360
1531,504,1,688,3031
1531,9519,1,688,5254
1531,5533,1,688,11962
1531,12368,1,688,7996
1531,5813,1,688,14036
1531,4952,1,688,6145
1531,4705,1,688,13695
1531,775,1,688,8280
1531,3603,1,688,5376
1531,6929,1,688,14039
1531,9374,1,688,550
1531,321,1,688,13131
1531,379,1,688,8189
1531,5172,1,688,10673
1531,648,1,688,108
1531,3716,1,688,6142
1531,649,1,688,109
1531,8407,1,688,5605
1531,13227,1,688,7998
1531,6286,1,688,14037
1531,3455,1,688,8265
1531,5298,1,688,6464
1531,1077,1,688,8260
1531,176,1,688,3029
1531,12330,1,688,5379
1531,1888,1,688,6140
1531,9954,1,688,2486
1531,6927,1,688,14038
1531,13272,1,688,8223
1531,4082,1,688,3043
1531,10752,1,688,12987
1531,4566,1,688,5839
1531,7737,1,688,3053
1534,17,1,689,1126
1534,1910,1,689,6794
1534,3132,1,689,14041
1534,1928,1,689,6796
1534,2520,1,689,7352
1534,2753,1,689,7354
1534,3207,1,689,7701
1534,2350,1,689,2134
1534,1752,1,689,13433
1534,1380,1,689,7350
1534,2261,1,689,8094
1534,1247,1,689,9565
1534,2057,1,689,3279
1534,3158,1,689,1019
1534,1280,1,689,9566
1534,1152,1,689,9003
1534,615,1,689,2130
1534,2052,1,689,10086
1534,135,1,689,199
1534,2772,1,689,12823
1534,148,1,689,8084
1534,2053,1,689,5803
1534,2391,1,689,3285
1534,882,1,689,2131
1534,2712,1,689,3289
1534,3133,1,689,6548
1534,2467,1,689,2868
1534,1903,1,689,3090
1534,2330,1,689,5455
1534,3160,1,689,303
1534,374,1,689,9380
1534,3091,1,689,8593
1534,3339,1,689,3297
1534,447,1,689,3259
1534,3093,1,689,6547
1534,1863,1,689,9273
1534,2468,1,689,5275
1534,2466,1,689,7351
1535,7578,1,690,2774
1535,9202,1,690,13451
1535,5207,1,690,2747
1535,7418,1,690,14044
1535,2465,1,690,2703
1535,8464,1,690,8772
1535,10259,1,690,14046
1535,13319,1,690,14048
1535,9317,1,690,8779
1535,10524,1,690,8171
1535,6301,1,690,2756
1535,6288,1,690,14042
1535,7265,1,690,14043
1535,13466,1,690,8697
1535,11998,1,690,2119
1535,10437,1,690,2112
1535,12440,1,690,9165
1535,2837,1,690,2706
1535,12852,1,690,14047
1535,12791,1,690,8784
1535,2464,1,690,8745
1535,12441,1,690,349
1535,7298,1,690,8757
1535,10848,1,690,2056
1535,5858,1,690,2752
1535,6449,1,690,8680
1537,3907,1,691,3041
1537,9174,1,691,11354
1537,9772,1,691,2146
1537,11947,1,691,2161
1537,4239,1,691,9103
1537,4632,1,691,7717
1537,8721,1,691,3057
1537,2505,1,691,3092
1537,9037,1,691,7731
1537,1230,1,691,2351
1537,2477,1,691,10500
1537,10983,1,691,7636
1537,11083,1,691,7743
1537,12448,1,691,2168
1537,11091,1,691,1717
1537,1117,1,691,2132
1537,3847,1,691,13289
1537,4848,1,691,14049
1537,5855,1,691,6288
1537,6164,1,691,317
1537,7783,1,691,4308
1537,5542,1,691,6554
1537,9902,1,691,2147
1537,11783,1,691,2158
1537,10740,1,691,3531
1537,3538,1,691,6549
1537,615,1,691,2130
1537,11100,1,691,942
1537,14436,1,691,10288
1537,6127,1,691,3099
1538,11342,1,692,7537
1538,4479,1,692,7036
1538,2912,1,692,10998
1538,2771,1,692,8099
1538,7546,1,692,10026
1538,4823,1,692,4148
1538,9938,1,692,14051
1538,4866,1,692,9568
1538,2177,1,692,8815
1538,2235,1,692,1064
1538,4821,1,692,4146
1538,8501,1,692,13775
1538,1440,1,692,3482
1538,9509,1,692,13506
1538,4480,1,692,13698
1538,7072,1,692,475
1538,13134,1,692,2489
1538,7581,1,692,10381
1538,6266,1,692,8992
1538,9768,1,692,5725
1538,13796,1,692,10392
1538,7118,1,692,14050
1538,11360,1,692,10385
1538,4776,1,692,6684
1538,5961,1,692,9913
1538,10322,1,692,6397
1538,2808,1,692,10379
1538,828,1,692,2021
1538,7997,1,692,8548
1539,4780,1,693,220
1539,3076,1,693,249
1539,448,1,693,9264
1539,3569,1,693,215
1539,4574,1,693,6682
1539,6004,1,693,5637
1539,4452,1,693,14054
1539,6394,1,693,5639
1539,966,1,693,10357
1539,1044,1,693,7126
1539,8310,1,693,1673
1539,4248,1,693,7080
1539,6393,1,693,3498
1539,954,1,693,118
1539,4778,1,693,5633
1539,3075,1,693,14053
1539,4729,1,693,5601
1539,5216,1,693,222
1539,776,1,693,9108
1539,4777,1,693,263
1539,3660,1,693,216
1539,3662,1,693,7144
1539,6816,1,693,1657
1539,10712,1,693,229
1539,2451,1,693,209
1539,2902,1,693,14052
1539,4977,1,693,6686
1539,240,1,693,200
1542,10841,1,694,5580
1542,12366,1,694,4603
1542,9558,1,694,10204
1542,15113,1,694,1952
1542,1551,1,694,5336
1542,5233,1,694,820
1542,16635,1,694,9523
1542,88,1,694,8513
1542,7942,1,694,5743
1542,5191,1,694,9334
1542,12453,1,694,3908
1542,12384,1,694,6273
1542,485,1,694,2957
1542,6423,1,694,823
1542,13951,1,694,14057
1542,5885,1,694,455
1542,2284,1,694,3388
1542,15676,1,694,762
1542,1568,1,694,4739
1542,10484,1,694,3596
1542,16153,1,694,14059
1542,15995,1,694,14058
1542,9901,1,694,7452
1542,2812,1,694,4183
1542,704,1,694,2961
1542,1700,1,694,5666
1542,14,1,694,291
1542,1357,1,694,4268
1542,7545,1,694,1663
1542,16706,1,694,3745
1542,3778,1,694,6584
1542,12457,1,694,6179
1542,63,1,694,7050
1542,1957,1,694,3894
1542,6838,1,694,4197
1542,9781,1,694,10662
1542,15323,1,694,6181
1542,3432,1,694,14056
1542,16386,1,694,4849
1547,13653,1,695,2505
1547,13757,1,695,2585
1547,13777,1,695,2601
1547,13687,1,695,2539
1547,13789,1,695,2610
1547,13751,1,695,2579
1547,13718,1,695,2570
1547,13689,1,695,2541
1547,13702,1,695,2554
1547,13771,1,695,2595
1547,13707,1,695,2559
1547,3631,1,695,2483
1547,13750,1,695,2578
1547,13678,1,695,2530
1547,13652,1,695,2504
1547,13776,1,695,2600
1547,13657,1,695,2509
1547,13648,1,695,2500
1547,13663,1,695,2515
1547,13748,1,695,2576
1547,13701,1,695,2553
1547,13686,1,695,2538
1547,13633,1,695,2493
1547,13637,1,695,2497
1547,13682,1,695,2534
1547,13690,1,695,2542
1547,13655,1,695,2507
1547,13634,1,695,2494
1547,13773,1,695,2597
1547,13770,1,695,2594
1547,13691,1,695,2543
1547,13717,1,695,2569
1547,13664,1,695,2516
1547,13667,1,695,2519
1547,13756,1,695,2584
1547,13630,1,695,2490
1547,13708,1,695,2560
1547,13672,1,695,2524
1547,13694,1,695,2546
1547,13722,1,695,2574
1547,13753,1,695,2581
1547,13688,1,695,2540
1547,13716,1,695,2568
1547,13782,1,695,2606
1547,13767,1,695,2591
1547,13654,1,695,2506
1547,13772,1,695,2596
1547,13749,1,695,2577
1547,13713,1,695,2565
1547,13675,1,695,2527
1547,13703,1,695,2555
1547,13658,1,695,2510
1547,13774,1,695,2598
1547,13632,1,695,2492
1547,13719,1,695,2571
1547,13650,1,695,2502
1547,13659,1,695,2511
1547,9954,1,695,2486
1547,13768,1,695,2592
1547,13765,1,695,2589
1547,13635,1,695,2495
1547,13676,1,695,2528
1547,13656,1,695,2508
1547,13660,1,695,2512
1547,13671,1,695,2523
1547,13780,1,695,2604
1547,13762,1,695,2586
1547,10539,1,695,2487
1547,13778,1,695,2602
1547,13697,1,695,2549
1547,13764,1,695,2588
1547,13674,1,695,2526
1547,13769,1,695,2593
1547,13638,1,695,2498
1547,13698,1,695,2550
1547,13766,1,695,2590
1547,13684,1,695,2536
1547,13720,1,695,2572
1547,13665,1,695,2517
1547,13781,1,695,2605
1547,13775,1,695,2599
1547,13712,1,695,2564
1547,13666,1,695,2518
1547,13662,1,695,2514
1547,13700,1,695,2552
1547,13639,1,695,2499
1547,13670,1,695,2522
1547,13680,1,695,2532
1547,13693,1,695,2545
1547,13786,1,695,2607
1547,13696,1,695,2548
1547,13661,1,695,2513
1547,13721,1,695,2573
1547,13631,1,695,2491
1547,13649,1,695,2501
1547,13695,1,695,2547
1547,13636,1,695,2496
1547,13134,1,695,2489
1547,13787,1,695,2608
1547,13779,1,695,2603
1547,13715,1,695,2567
1550,6759,1,696,8909
1550,9417,1,696,3937
1550,1545,1,696,7958
1550,8532,1,696,8920
1550,10816,1,696,12601
1550,6582,1,696,6721
1550,6035,1,696,1806
1550,6592,1,696,1418
1550,13322,1,696,6443
1550,7058,1,696,1425
1550,13909,1,696,12287
1550,14486,1,696,2407
1550,9487,1,696,10158
1550,7285,1,696,6726
1550,4799,1,696,1367
1550,3228,1,696,9417
1550,6658,1,696,6723
1550,3394,1,696,6707
1550,9603,1,696,3939
1550,13968,1,696,1530
1550,15831,1,696,5534
1550,7264,1,696,9438
1550,15909,1,696,11055
1550,5162,1,696,5522
1550,6600,1,696,6722
1550,12722,1,696,3960
1550,16155,1,696,5536
1550,2947,1,696,14061
1550,5693,1,696,8905
1550,11133,1,696,3598
1550,8852,1,696,3934
1550,6304,1,696,1416
1550,1648,1,696,1329
1550,6725,1,696,14062
1550,9112,1,696,1453
1550,12917,1,696,6124
1550,2649,1,696,14060
1550,5385,1,696,6715
1550,14153,1,696,9688
1550,1883,1,696,5483
1550,2933,1,696,13158
1550,3591,1,696,10
1550,3448,1,696,3921
1550,4620,1,696,9421
1550,9418,1,696,1458
1550,14302,1,696,12026
1550,16162,1,696,4074
1550,11297,1,696,11176
1550,6704,1,696,8064
1550,6133,1,696,10883
1550,15798,1,696,4000
1550,4299,1,696,7429
1550,1402,1,696,9126
1550,4859,1,696,9427
1550,14300,1,696,3983
1550,1281,1,696,12969
1550,16154,1,696,2412
1550,16156,1,696,2413
1550,6312,1,696,6719
1550,14143,1,696,3840
1550,3392,1,696,6705
1550,12560,1,696,1507
1550,7199,1,696,9437
1550,9419,1,696,3938
1550,1282,1,696,6693
1550,1673,1,696,564
1550,7188,1,696,7060
1550,16001,1,696,1567
1550,5023,1,696,5288
1550,4374,1,696,6711
1551,13631,1,697,2491
1551,13713,1,697,2565
1551,13668,1,697,2520
1551,13700,1,697,2552
1551,13671,1,697,2523
1551,1791,1,697,2482
1551,13677,1,697,2529
1551,13691,1,697,2543
1551,13652,1,697,2504
1551,13698,1,697,2550
1551,13653,1,697,2505
1551,13695,1,697,2547
1551,13661,1,697,2513
1551,13669,1,697,2521
1551,13904,1,697,2611
1551,9270,1,697,14064
1551,14045,1,697,2617
1551,13718,1,697,2570
1551,13690,1,697,2542
1551,13636,1,697,2496
1551,13630,1,697,2490
1551,13680,1,697,2532
1551,13658,1,697,2510
1551,13768,1,697,2592
1551,14044,1,697,2616
1551,13769,1,697,2593
1551,13686,1,697,2538
1551,13778,1,697,2602
1551,13716,1,697,2568
1551,13777,1,697,2601
1551,13710,1,697,2562
1551,13654,1,697,2506
1551,13771,1,697,2595
1551,13134,1,697,2489
1551,12830,1,697,2488
1551,13688,1,697,2540
1551,13776,1,697,2600
1551,13694,1,697,2546
1551,13656,1,697,2508
1551,13637,1,697,2497
1551,13747,1,697,2575
1551,13650,1,697,2502
1551,13782,1,697,2606
1551,13717,1,697,2569
1551,13770,1,697,2594
1551,13757,1,697,2585
1551,13775,1,697,2599
1551,13772,1,697,2596
1551,13660,1,697,2512
1551,13703,1,697,2555
1551,13679,1,697,2531
1551,13662,1,697,2514
1551,13685,1,697,2537
1551,13702,1,697,2554
1551,13697,1,697,2549
1551,13670,1,697,2522
1551,13762,1,697,2586
1551,10539,1,697,2487
1551,14041,1,697,2613
1551,13750,1,697,2578
1551,13779,1,697,2603
1551,13766,1,697,2590
1551,13693,1,697,2545
1551,13755,1,697,2583
1551,13705,1,697,2557
1551,13764,1,697,2588
1551,13774,1,697,2598
1551,13638,1,697,2498
1551,13678,1,697,2530
1551,13632,1,697,2492
1551,13748,1,697,2576
1551,13687,1,697,2539
1551,13699,1,697,2551
1551,13664,1,697,2516
1551,13655,1,697,2507
1551,13633,1,697,2493
1551,13767,1,697,2591
1551,13763,1,697,2587
1551,13780,1,697,2604
1551,13781,1,697,2605
1551,13712,1,697,2564
1551,4130,1,697,2484
1551,13648,1,697,2500
1551,13635,1,697,2495
1551,13714,1,697,2566
1551,13692,1,697,2544
1551,13675,1,697,2527
1551,13704,1,697,2556
1551,13754,1,697,2582
1551,13689,1,697,2541
1551,13756,1,697,2584
1551,14042,1,697,2614
1551,13753,1,697,2581
1551,13706,1,697,2558
1551,13773,1,697,2597
1551,13672,1,697,2524
1551,13696,1,697,2548
1551,13667,1,697,2519
1551,13673,1,697,2525
1551,13711,1,697,2563
1551,13682,1,697,2534
1551,13683,1,697,2535
1551,13663,1,697,2515
1551,13651,1,697,2503
1551,13681,1,697,2533
1551,13676,1,697,2528
1551,13721,1,697,2573
1551,13720,1,697,2572
1551,13751,1,697,2579
1551,13649,1,697,2501
1554,8470,1,698,6562
1554,9171,1,698,5332
1554,965,1,698,5316
1554,10032,1,698,1694
1554,4452,1,698,14054
1554,11794,1,698,3216
1554,7283,1,698,10532
1554,422,1,698,9107
1554,8740,1,698,10371
1554,1238,1,698,205
1554,3673,1,698,8633
1554,8422,1,698,14065
1554,755,1,698,2865
1554,773,1,698,201
1554,2993,1,698,8630
1554,293,1,698,4140
1554,11600,1,698,14067
1554,11672,1,698,3215
1554,125,1,698,5314
1554,6181,1,698,11086
1554,10382,1,698,7627
1554,1089,1,698,6692
1554,7122,1,698,10368
1554,4449,1,698,5329
1554,11516,1,698,14066
1554,2429,1,698,11085
1554,5040,1,698,221
1554,776,1,698,9108
1554,9909,1,698,11320
1554,1263,1,698,3088
1554,966,1,698,10357
1554,2991,1,698,10360
1554,2989,1,698,13377
1554,9802,1,698,13976
1554,1361,1,698,5326
1557,8255,1,699,8217
1557,5550,1,699,2931
1557,409,1,699,3074
1557,1992,1,699,11947
1557,2673,1,699,14069
1557,756,1,699,11792
1557,7267,1,699,3797
1557,628,1,699,1157
1557,5527,1,699,11741
1557,6460,1,699,14070
1557,1775,1,699,13133
1557,1397,1,699,9125
1557,15097,1,699,3151
1557,8177,1,699,8216
1557,223,1,699,11603
1557,7007,1,699,13097
1557,7408,1,699,8372
1557,504,1,699,3031
1557,3410,1,699,8200
1557,576,1,699,9759
1557,300,1,699,8242
1558,1452,1,700,14072
1558,304,1,700,8188
1558,1444,1,700,6139
1558,4958,1,700,7321
1558,401,1,700,6448
1558,8255,1,700,8217
1558,308,1,700,3071
1558,2101,1,700,11948
1558,1137,1,700,5321
1558,6647,1,700,14073
1558,9127,1,700,14075
1558,406,1,700,8254
1558,504,1,700,3031
1558,5196,1,700,11960
1558,1937,1,700,566
1558,2531,1,700,5622
1558,1793,1,700,11604
1558,755,1,700,2865
1558,2155,1,700,5200
1558,3310,1,700,959
1558,4932,1,700,2369
1558,11942,1,700,2951
1558,8954,1,700,14074
1558,10596,1,700,11968
1558,1232,1,700,10979
1558,1916,1,700,6452
1558,176,1,700,3029
1558,2159,1,700,7314
1558,1919,1,700,240
1558,5831,1,700,12786
1559,13928,1,701,13621
1559,6422,1,701,8850
1559,12201,1,701,8471
1559,1944,1,701,9414
1559,9266,1,701,14083
1559,1430,1,701,8331
1559,3188,1,701,875
1559,7863,1,701,14080
1559,7959,1,701,14081
1559,8581,1,701,5606
1559,10096,1,701,10107
1559,9984,1,701,12057
1559,1113,1,701,381
1559,9168,1,701,14082
1559,9484,1,701,13591
1559,5747,1,701,14077
1559,4030,1,701,4277
1559,7140,1,701,13676
1559,9392,1,701,5392
1559,8872,1,701,13353
1559,12015,1,701,8069
1559,8580,1,701,10105
1559,4229,1,701,6335
1559,7883,1,701,13213
1559,8981,1,701,5763
1559,1203,1,701,863
1559,10405,1,701,7612
1559,7137,1,701,14079
1559,3458,1,701,13926
1559,8576,1,701,10104
1559,1009,1,701,2081
1559,11946,1,701,14085
1566,13347,1,702,14087
1566,10468,1,702,5868
1566,5891,1,702,461
1566,2215,1,702,140
1566,5887,1,702,457
1566,3216,1,702,1350
1566,11739,1,702,5871
1566,12737,1,702,3961
1566,5720,1,702,8420
1566,14394,1,702,14089
1566,14656,1,702,701
1566,9776,1,702,8275
1566,2166,1,702,402
1566,13063,1,702,6257
1566,3804,1,702,1872
1566,1668,1,702,1330
1566,10254,1,702,13782
1566,15343,1,702,10711
1566,128,1,702,1274
1566,12975,1,702,13642
1566,16274,1,702,1576
1566,3440,1,702,4744
1566,15851,1,702,13333
1566,13053,1,702,5703
1566,15939,1,702,7025
1566,14502,1,702,693
1566,10641,1,702,10176
1566,9173,1,702,5269
1566,3616,1,702,8832
1566,15051,1,702,9596
1566,2601,1,702,13626
1566,8499,1,702,12353
1566,2578,1,702,6420
1566,6041,1,702,6079
1566,13177,1,702,8278
1566,10457,1,702,12208
1566,6705,1,702,12249
1566,6830,1,702,9574
1566,15683,1,702,14090
1566,587,1,702,10011
1566,1339,1,702,13793
1566,14425,1,702,1535
1566,11184,1,702,10778
1566,12848,1,702,3964
1566,247,1,702,1280
1566,12299,1,702,12213
1566,11547,1,702,14086
1566,2709,1,702,1346
1566,11763,1,702,11729
1566,13905,1,702,14088
1566,3365,1,702,414
1566,14501,1,702,1537
1566,15368,1,702,5024
1566,13257,1,702,13643
1566,15004,1,702,13808
1566,13617,1,702,11234
1566,7049,1,702,1883
1566,8170,1,702,12933
1566,998,1,702,9223
1566,5814,1,702,9857
1566,10406,1,702,13329
1566,1629,1,702,1326
1566,5131,1,702,13627
1566,3286,1,702,11788
1566,3812,1,702,3922
1569,13116,1,703,14096
1569,7938,1,703,12588
1569,1715,1,703,14091
1569,4407,1,703,6336
1569,7947,1,703,5673
1569,14056,1,703,8526
1569,11377,1,703,12517
1569,6100,1,703,12349
1569,4093,1,703,14092
1569,13411,1,703,7467
1569,10959,1,703,12592
1569,15323,1,703,6181
1569,1228,1,703,8050
1569,7900,1,703,8316
1569,7147,1,703,2043
1569,3853,1,703,814
1569,7950,1,703,14093
1569,4820,1,703,883
1569,6422,1,703,8850
1569,8696,1,703,14094
1569,845,1,703,2022
1569,5900,1,703,470
1569,9078,1,703,825
1569,10076,1,703,14095
1571,2480,1,704,6806
1571,2717,1,704,6813
1571,7152,1,704,12796
1571,2731,1,704,2827
1571,44,1,704,3243
1571,1118,1,704,3265
1571,3612,1,704,9005
1571,1428,1,704,3273
1571,2675,1,704,11417
1571,1730,1,704,2822
1571,7029,1,704,8352
1571,2472,1,704,4377
1571,2715,1,704,922
1571,2749,1,704,2830
1571,3699,1,704,2836
1571,12356,1,704,9801
1571,3283,1,704,13335
1571,9760,1,704,8604
1571,4206,1,704,13766
1571,3168,1,704,13840
1571,1880,1,704,8591
1571,3323,1,704,11812
1571,5028,1,704,7861
1576,10605,1,705,5463
1576,8158,1,705,4111
1576,12310,1,705,14100
1576,5034,1,705,3309
1576,3981,1,705,1144
1576,11619,1,705,14098
1576,6541,1,705,4157
1576,12426,1,705,7639
1576,14034,1,705,10287
1576,12613,1,705,14101
1576,11586,1,705,5465
1576,12470,1,705,11091
1576,13491,1,705,4125
1576,11186,1,705,4119
1576,12213,1,705,9101
1576,12547,1,705,12501
1576,15712,1,705,1763
1576,10962,1,705,2150
1576,11584,1,705,14097
1576,2358,1,705,2135
1576,11328,1,705,4120
1576,8162,1,705,7630
1576,7763,1,705,4159
1576,7894,1,705,2140
1576,8026,1,705,4110
1576,15266,1,705,914
1576,15686,1,705,4131
1576,615,1,705,2130
1576,9968,1,705,5460
1576,11091,1,705,1717
1576,14362,1,705,4129
1576,10430,1,705,4115
1576,8420,1,705,4112
1576,7135,1,705,9549
1576,11097,1,705,9099
1576,8827,1,705,11146
1576,12563,1,705,1734
1576,10771,1,705,13437
1576,10087,1,705,5461
1576,12447,1,705,13294
1576,8597,1,705,13622
1576,11109,1,705,4118
1576,8504,1,705,1676
1576,8511,1,705,1677
1576,9966,1,705,3427
1576,7922,1,705,4202
1576,13515,1,705,5478
1576,2350,1,705,2134
1576,14632,1,705,1751
1576,10393,1,705,9397
1576,8853,1,705,9310
1576,13443,1,705,4124
1576,3096,1,705,2136
1576,12842,1,705,4121
1576,6347,1,705,2137
1576,8750,1,705,9551
1576,14177,1,705,4128
1576,14326,1,705,14102
1576,11216,1,705,2152
1576,8831,1,705,9309
1576,10152,1,705,8272
1576,10663,1,705,8607
1576,9358,1,705,2145
1576,7545,1,705,1663
1576,11938,1,705,14099
1577,6113,1,706,8635
1577,27,1,706,2954
1577,6166,1,706,14103
1577,2979,1,706,10101
1577,1035,1,706,2082
1577,14,1,706,291
1577,1366,1,706,9528
1577,3783,1,706,8411
1577,3423,1,706,5386
1577,2411,1,706,2972
1577,16,1,706,1125
1577,1200,1,706,1130
1577,6853,1,706,13174
1577,5396,1,706,12338
1577,6622,1,706,9859
1577,6854,1,706,13630
1577,17,1,706,1126
1577,247,1,706,1280
1577,4652,1,706,8413
1577,4030,1,706,4277
1578,8472,1,707,12859
1578,5311,1,707,11720
1578,1944,1,707,9414
1578,6348,1,707,10529
1578,1929,1,707,5199
1578,10439,1,707,7738
1578,5158,1,707,8952
1578,4010,1,707,252
1578,8940,1,707,13897
1578,9494,1,707,11614
1578,4643,1,707,1784
1578,3960,1,707,9140
1578,9414,1,707,13406
1578,1927,1,707,9131
1578,2118,1,707,8945
1578,5898,1,707,468
1578,7088,1,707,11492
1578,1136,1,707,1010
1578,6750,1,707,14104
1578,12108,1,707,13620
1578,1114,1,707,382
1578,8773,1,707,9153
1578,3655,1,707,10864
1578,11131,1,707,8957
1578,1876,1,707,4451
1578,211,1,707,232
1578,1714,1,707,7088
1578,7682,1,707,3186
1578,3625,1,707,8949
1578,10158,1,707,13617
1578,6344,1,707,131
1578,1926,1,707,10496
1578,2434,1,707,242
1578,1113,1,707,381
1578,13096,1,707,13156
1578,4002,1,707,10345
1578,2523,1,707,13084
1578,12894,1,707,3197
1578,1085,1,707,4287
1578,2538,1,707,11449
1578,11129,1,707,278
1578,11130,1,707,13154
1578,3319,1,707,5794
1578,3078,1,707,3232
1580,15223,1,708,1955
1580,16974,1,708,3784
1580,16063,1,708,10005
1580,1149,1,708,3033
1580,10054,1,708,14116
1580,14425,1,708,1535
1580,1696,1,708,10111
1580,1543,1,708,1315
1580,15610,1,708,11404
1580,16711,1,708,9067
1580,9943,1,708,13454
1580,11774,1,708,6746
1580,15878,1,708,359
1580,14092,1,708,3537
1580,5508,1,708,14108
1580,11593,1,708,2394
1580,11197,1,708,1481
1580,107,1,708,801
1580,13006,1,708,11048
1580,3853,1,708,814
1580,11713,1,708,6222
1580,15063,1,708,5011
1580,8892,1,708,13363
1580,55,1,708,5442
1580,2383,1,708,10099
1580,15700,1,708,1560
1580,1569,1,708,12095
1580,16893,1,708,10010
1580,16441,1,708,5146
1580,15324,1,708,4614
1580,1095,1,708,11310
1580,4336,1,708,14107
1580,1005,1,708,379
1580,13460,1,708,5714
1580,4269,1,708,9940
1580,14607,1,708,1951
1580,13727,1,708,352
1580,15531,1,708,1201
1580,10500,1,708,6269
1580,14449,1,708,691
1580,16784,1,708,2417
1580,12314,1,708,8478
1580,16700,1,708,1592
1580,7049,1,708,1883
1580,1563,1,708,806
1580,1318,1,708,6695
1580,15402,1,708,5027
1580,11539,1,708,13026
1580,11351,1,708,5772
1580,14114,1,708,13530
1580,6272,1,708,14109
1580,15,1,708,1270
1580,1554,1,708,12094
